video_id,start,end,text,dialect
_WMhouUat5c,00:03:25.052,00:03:29.266,المصنفة بكلاس مدرات البول diuretics  ,Jordan
_WMhouUat5c,00:03:29.266,00:03:35.042,وهذا قانون فيزيائي حبس السوائل في وعاء ضيق يرفع الضغط. ,Jordan
_WMhouUat5c,00:03:35.043,00:03:39.257,هنا يتألق نظام الكيتو دايت الصحي محدود الكربوهيدرات ,Jordan
_WMhouUat5c,00:03:39.257,00:03:42.738,بمنع تراكم سوائل الجسم بشكل طبيعي.,Jordan
_WMhouUat5c,00:03:42.738,00:03:47.905,للمزيد حول فوائد الكيتو دايت شاهد الرابط في صندوق الوصف.,Jordan
_WMhouUat5c,00:03:47.905,00:03:50.360,٢ الصيام المتقطع ,Jordan
_WMhouUat5c,00:03:50.360,00:03:54.134,الصيام لمده ١٦ ساعة في اليوم يقلل الالتهابات ,Jordan
_WMhouUat5c,00:03:54.134,00:04:02.004,ويعيد ترميم جدران الأوعية الدموية من خلال خاصيه الالتهام الذاتي او autophagy,Jordan
_WMhouUat5c,00:04:02.004,00:04:04.752,٣ الفيتامينات الخاصه,Jordan
_WMhouUat5c,00:04:04.752,00:04:09.112,تناول جرعات يوميه من فيتامينات  k2 D3  ,Jordan
_WMhouUat5c,00:04:09.112,00:04:15.000,"معا بشكل خاص, هذا الخليط يساعد على توفير الكالسيوم لانقباض العضلات ",Jordan
_WMhouUat5c,00:04:15.001,00:04:18.922,"وإزالة الكميه الزائدة من الشرايين واعادتها للعظام, ",Jordan
_WMhouUat5c,00:04:18.922,00:04:24.895,وهذا يعمل على تحسين تدفق الدورة الدموية ويجعل الشرايين أكثر مرونة.,Jordan
_WMhouUat5c,00:04:24.895,00:04:27.606,٤ المعادن الخاصه,Jordan
_WMhouUat5c,00:04:27.606,00:04:31.307,تناول جرعات يوميه من معادن البوتاسيوم والمغنيسيوم,Jordan
_WMhouUat5c,00:04:31.307,00:04:37.573,كلما زادت كمية البوتاسيوم التي تتناولها، زاد فقدان الصوديوم عن طريق البول. ,Jordan
_WMhouUat5c,00:04:37.573,00:04:42.740,يساعد البوتاسيوم أيضًا في تخفيف التوتر على جدران الأوعية الدموية، ,Jordan
_WMhouUat5c,00:04:42.740,00:04:47.100,اما المغنيسيوم فيعمل كمانع طبيعي لقنوات الكالسيوم ,Jordan
_WMhouUat5c,00:04:47.100,00:04:52.999,ويحث على توسع الأوعية الدموية وبذلك يخفض ضغط الدم بشكل طبيعي.,Jordan
_WMhouUat5c,00:04:52.999,00:04:57.579,اوصيك بزيادة استهلاك هذه المعادن من خلال النظام الغذائي ,Jordan
_WMhouUat5c,00:04:57.579,00:05:01.427,بتناول ٦-٧ اكواب من الخضراوات النيئة ,Jordan
_WMhouUat5c,00:05:01.427,00:05:03.956,"مع بعض المكسرات النيئة يوميا, ",Jordan
_WMhouUat5c,00:05:03.956,00:05:07.877,وهذا يوفي حاجه الجسم من البوتاسيوم والمغنيسيوم ,Jordan
_WMhouUat5c,00:05:07.877,00:05:10.479,واي معادن أخرى يحتاجها جسمك. ,Jordan
_WMhouUat5c,00:05:10.479,00:05:14.033,لمزيد من التفاصيل شاهد الرابط في صندوق الوصف. ,Jordan
_WMhouUat5c,00:05:14.033,00:05:20.276,تحذير: استشر طبيبك أولا اذا كنت تعاني من مشاكل في الكلى قبل تناول البوتاسيوم.,Jordan
_WMhouUat5c,00:05:20.276,00:05:24.400,٥ تقليل الكورتزول (هرمون التوتر) ,Jordan
_WMhouUat5c,00:05:24.400,00:05:27.588,كيف تعرف بان هرمون التوتر مرتفع لديك؟ ,Jordan
_WMhouUat5c,00:05:27.588,00:05:31.436,عندما تشعر بالتوتر جرب قياس ضغط دمك ,Jordan
_WMhouUat5c,00:05:31.436,00:05:36.090,سترى ان الضغط اثناء انقباض القلب اوpressure systolic مرتفع ,Jordan
_WMhouUat5c,00:05:36.090,00:05:40.670,بدون تغيير في ضغط ارتخاء القلب Diastolic. ,Jordan
_WMhouUat5c,00:05:40.670,00:05:45.001,"التوتر كارثه حقيقيه على مريض ضغط الدم, ",Jordan
_WMhouUat5c,00:05:45.001,00:05:48.959,يمكنك الحد من التوتر اليومي عن طريق ممارسه الرياضة ,Jordan
_WMhouUat5c,00:05:48.960,00:05:51.834,مثل رفع الاوزان والسباحة والجري ,Jordan
_WMhouUat5c,00:05:51.835,00:05:55.389,"او أي رياضه أخرى تشعر بالسعادة اثناء ممارستها, ",Jordan
_WMhouUat5c,00:05:55.389,00:05:58.430,يكفي ٣-٤ ساعات في الأسبوع.,Jordan
_WMhouUat5c,00:05:58.430,00:06:04.386,بعد مضي فتره من الزمن بحدود ٤-٦ أسابيع مع تطبيق هذه النصائح ,Jordan
_WMhouUat5c,00:06:04.386,00:06:06.878,"سترى ان ضغط دمك سوف يعتدل, ",Jordan
_WMhouUat5c,00:06:06.878,00:06:12.593,وبعدها تحت اشراف طبيبك بإمكانك التدرج بالتخلص من ادويه ارتفاع ضغط الدم ,Jordan
_WMhouUat5c,00:06:12.593,00:06:16.257,هذا كل شيء أتمنى ان يكون تقديمي للمحتوى ذو فأئده. ,Jordan
_WMhouUat5c,00:06:16.257,00:06:21.460,إذا شايف انه مفيد اعطيني لايك او دسلايك إذا شايف انه يمكن ان يكون أفضل. ,Jordan
_WMhouUat5c,00:06:21.460,00:06:24.098,إذا عندك أي استفساراك اتركها بالتعليقات. ,Jordan
_WMhouUat5c,00:06:24.098,00:06:27.469,اشترك بالقناة على اليوتيوب او على الفيس بوك والإنستاغرام. ,Jordan
_WMhouUat5c,00:06:27.469,00:06:33.916,معكم الدكتور فارس واراكم بحلقه اخرى بإذن الله تعالى. وأتمنى لكم دوام الصحة والعافية,Jordan
AzehfqxPQl8,00:00:05.920,00:00:07.920,أهمية التوازن الحركي للأطفال,Jordan
AzehfqxPQl8,00:00:07.980,00:00:11.060,في المراحل النمائية في الخمس سنوات الأولى,Jordan
AzehfqxPQl8,00:00:11.280,00:00:14.200,بنبدأ في عمر الثلاث سنوات بنراقب أطفالنا,Jordan
AzehfqxPQl8,00:00:14.220,00:00:16.320,في أدائهم الحركات اليومية,Jordan
AzehfqxPQl8,00:00:16.340,00:00:18.080,والمهارات الحياتية اليومية,Jordan
AzehfqxPQl8,00:00:18.260,00:00:23.360,هل هناك عدم إتقان أو دقة في أداء حركة معينة؟,Jordan
AzehfqxPQl8,00:00:23.460,00:00:25.920,هون بنتجه لأخصائي العلاج الطبيعي,Jordan
AzehfqxPQl8,00:00:25.960,00:00:28.680,لحتى ندارك هاي المشكلة وإنها ما تتطور,Jordan
AzehfqxPQl8,00:00:28.720,00:00:32.200,ونبدأ في تطبيق الخطة العلاجية الموصوفة للطفل,Jordan
Bdru0BI9Htg,00:00:06.200,00:00:08.700,المعالج الوظيفي الناجح,Jordan
Bdru0BI9Htg,00:00:08.860,00:00:10.860,إلي بده يشتغل مع الأطفال,Jordan
Bdru0BI9Htg,00:00:10.960,00:00:13.520,لازم يتصف بصفات معينة,Jordan
Bdru0BI9Htg,00:00:13.620,00:00:16.220,طبعاً التهيئة الأكاديمية للمعالج مهمة,Jordan
Bdru0BI9Htg,00:00:16.340,00:00:17.860,الخلفية العلمية,Jordan
Bdru0BI9Htg,00:00:18.000,00:00:20.940,المتابعة، متابعة كل ما هو حديث,Jordan
Bdru0BI9Htg,00:00:21.020,00:00:22.860,في المجال إلي بيشتغل فيه,Jordan
Bdru0BI9Htg,00:00:22.940,00:00:26.120,الطرق الحديثة أو طرق علاجية جديدة,Jordan
Bdru0BI9Htg,00:00:26.360,00:00:29.000,كمان في صفة كتير مهمة,Jordan
Bdru0BI9Htg,00:00:29.080,00:00:30.620,ومعيار جداً مهم,Jordan
Bdru0BI9Htg,00:00:30.740,00:00:33.360,بالذات للمعالج إلي بده يشتغل مع الأطفال,Jordan
Bdru0BI9Htg,00:00:33.480,00:00:36.840,إنه يكون عنده قدرة  يتعامل مع الأطفال,Jordan
Bdru0BI9Htg,00:00:36.980,00:00:39.280,عنده حب للعمل مع الأطفال,Jordan
Bdru0BI9Htg,00:00:39.400,00:00:43.980,وقادر إنه يفهم احتياجات الأطفال,Jordan
Bdru0BI9Htg,00:00:44.080,00:00:46.860,ويتعامل مع هاي الإحتياجات ويتفهمها,Jordan
Bdru0BI9Htg,00:00:46.980,00:00:51.260,عشان يقدر فعلاً يقدم العلاج تبعه,Jordan
Bdru0BI9Htg,00:00:51.380,00:00:54.200,بطريقة فعالة، وتجيب نتيجة,Jordan
bIoajL5YpSU,00:00:05.695,00:00:09.085,متى يحتاج الطفل إلى أخصائي صعوبات تعلم ؟,Jordan
bIoajL5YpSU,00:00:09.200,00:00:10.680,هناك العديد من المحكات,Jordan
bIoajL5YpSU,00:00:10.760,00:00:13.580,التي تساعدنا على الكشف عن صعوبات التعلم,Jordan
bIoajL5YpSU,00:00:13.620,00:00:15.620,من أهمها محك التباين,Jordan
bIoajL5YpSU,00:00:15.740,00:00:17.580,التباين بين التحصيل والذكاء,Jordan
bIoajL5YpSU,00:00:17.680,00:00:21.420,يعني هذا الطفل يكون ذكائه طبيعي أو فوق الطبيعي,Jordan
bIoajL5YpSU,00:00:21.500,00:00:23.880,لكن نلاحظ بأن تحصيله متدني دائماً,Jordan
bIoajL5YpSU,00:00:24.040,00:00:27.440,في المواد الأساسية مثل القراءة والكتابة والحساب,Jordan
bIoajL5YpSU,00:00:28.340,00:00:31.720,ولكن بما إنه هاي الحالة تتم إحالتها على الأغلب,Jordan
bIoajL5YpSU,00:00:31.800,00:00:33.440,من معلم الصف العادي,Jordan
bIoajL5YpSU,00:00:33.500,00:00:36.980,قد يكون المعلم ليس بدراية بهذا المحك,Jordan
bIoajL5YpSU,00:00:37.060,00:00:37.960,لكن هناك محك,Jordan
bIoajL5YpSU,00:00:38.000,00:00:42.080,يستطيع الجميع أن يتعرف عليه أو يلاحظه,Jordan
bIoajL5YpSU,00:00:42.120,00:00:45.660,هو محك الإستجابة للمعالجة أو RTI,Jordan
bIoajL5YpSU,00:00:45.760,00:00:46.640,شو يعني؟,Jordan
bIoajL5YpSU,00:00:46.760,00:00:49.740,يعني هذا الطالب مثلاً بالصف الأول,Jordan
bIoajL5YpSU,00:00:49.880,00:00:53.860,لاحظ المعلم إنه عنده ضعف في المواد الأساسية,Jordan
bIoajL5YpSU,00:00:53.900,00:00:56.060,ومش عم بحقق الأهداف المطلوبة منه,Jordan
bIoajL5YpSU,00:00:56.180,00:00:58.600,يقوم المعلم بطبيعة الحال,Jordan
bIoajL5YpSU,00:00:58.680,00:01:01.540,بإعداد خطة علاجية إله داخل الصف العادي,Jordan
bIoajL5YpSU,00:01:01.660,00:01:03.400,طيب إذا قدمنا هاي الخطة,Jordan
bIoajL5YpSU,00:01:03.440,00:01:06.420,ولم ينجز أي هدف حتى بعد تطبيق الخطة,Jordan
bIoajL5YpSU,00:01:06.520,00:01:10.240,تتم في هذه الحالة إحالته بعد الإنتهاء من الصف الأول,Jordan
bIoajL5YpSU,00:01:10.320,00:01:12.140,إلى أخصائي التربية الخاصة,Jordan
bIoajL5YpSU,00:01:12.160,00:01:14.460,أو إلى أخصائي صعوبات التعلم,Jordan
bIoajL5YpSU,00:01:14.500,00:01:18.100,ليقوم بتشخيص هاي الحالة وتطبيق الإختبارات اللازمة,Jordan
bIoajL5YpSU,00:01:18.220,00:01:21.100,وإعداد خطة علاجية لهذا الطفل,Jordan
bIoajL5YpSU,00:01:21.140,00:01:22.780,في داخل غرفة المصادر,Jordan
c8hjmdMp5ZE,00:00:05.660,00:00:07.060,أنا إسمي فلسطين عوض,Jordan
c8hjmdMp5ZE,00:00:07.160,00:00:10.460,مديرة مركز روح الشرق وإحدى مؤسسين المركز,Jordan
c8hjmdMp5ZE,00:00:10.580,00:00:14.120,هاد المركز بدرب الأشخاص ذوي الإحتياجات الخاصة,Jordan
c8hjmdMp5ZE,00:00:14.120,00:00:15.520,والأشخاص ذوي الإعاقة,Jordan
c8hjmdMp5ZE,00:00:15.580,00:00:18.120,على مهارات حرفيّة ومهارات مهنية,Jordan
c8hjmdMp5ZE,00:00:18.160,00:00:19.840,وبيأهلهم للعمل,Jordan
c8hjmdMp5ZE,00:00:20.620,00:00:22.420,أنا عندي ثلاث شباب,Jordan
c8hjmdMp5ZE,00:00:22.660,00:00:25.880,وكمان مدربة للريكي، إلي هو العلاج بالطاقة,Jordan
csazmn8mfsM,00:00:05.560,00:00:08.460,بدي أحكي عن جانب أهمية دعم الأسرة والأصدقاء,Jordan
csazmn8mfsM,00:00:08.500,00:00:10.720,للعائلة إلي عندها ذو احتياجات خاصة,Jordan
csazmn8mfsM,00:00:10.820,00:00:14.560,هلأ أنا عم أحكي عن أسرتي أديش كانت متعاونة,Jordan
csazmn8mfsM,00:00:14.620,00:00:16.760,وبضلني أحكي لولا أمي وأبوي,Jordan
csazmn8mfsM,00:00:16.800,00:00:18.680,ما وصلت لمحل ما أنا واصلة هلأ,Jordan
csazmn8mfsM,00:00:18.780,00:00:21.520,الأسرة كتير بتدعم بطريقة إيجابية,Jordan
csazmn8mfsM,00:00:21.600,00:00:23.340,يعني هلأ أوقات إحنا بنتعب,Jordan
csazmn8mfsM,00:00:23.420,00:00:26.000,بكون عنا حتى شغلنا,Jordan
csazmn8mfsM,00:00:26.080,00:00:28.600,بنكون خلص الضغوطات وصلت لمرحلة خلص,Jordan
csazmn8mfsM,00:00:28.640,00:00:30.100,يعني لازم أغير جو,Jordan
csazmn8mfsM,00:00:30.180,00:00:31.260,لازم أطلع مشوار,Jordan
csazmn8mfsM,00:00:31.360,00:00:34.000,هاد الإشي كتير بساعد الأم إنها تستمر,Jordan
csazmn8mfsM,00:00:34.020,00:00:35.960,الموضوع مش سنة وسنتين، الموضوع عُمر,Jordan
csazmn8mfsM,00:00:36.480,00:00:39.020,حتى جانب الإخوان والأخوات,Jordan
csazmn8mfsM,00:00:39.420,00:00:41.680,أديش دعموني أنا بضلني أحكي,Jordan
csazmn8mfsM,00:00:41.740,00:00:43.620,فبتمنى من جميع الأسر,Jordan
csazmn8mfsM,00:00:43.660,00:00:45.920,إنها تكون داعم لهاي العائلة,Jordan
csazmn8mfsM,00:00:46.340,00:00:48.900,داعم للأم، داعم لباقي الإخوان,Jordan
csazmn8mfsM,00:00:48.920,00:00:51.380,إلي هم كمان يعني هم عم يكبروا,Jordan
csazmn8mfsM,00:00:51.420,00:00:53.620,وعم يكتشفو إنو عندهم أخ ذو احتياجات خاصة,Jordan
csazmn8mfsM,00:00:53.660,00:00:54.880,يعني هم كانوا أطفال,Jordan
csazmn8mfsM,00:00:54.940,00:00:56.860,وسنة عن سنة بلشو يفرقوا,Jordan
csazmn8mfsM,00:00:56.900,00:00:59.960,إيش يعني ذو احتياجات خاصة، شو احتياجاته؟,Jordan
csazmn8mfsM,00:01:00.040,00:01:01.780,بالنسبة للأصدقاء نفس الإشي,Jordan
csazmn8mfsM,00:01:01.800,00:01:04.100,في أصدقاء بضلني أقول فظيعين,Jordan
csazmn8mfsM,00:01:04.460,00:01:06.800,كانو داعمين من غير ما أذكر أسماء,Jordan
csazmn8mfsM,00:01:06.900,00:01:08.200,بطريقة فظيعة,Jordan
csazmn8mfsM,00:01:08.360,00:01:10.940,يعني إنت لما بتكون طالع مشوار مع أصدقائك,Jordan
csazmn8mfsM,00:01:10.960,00:01:12.980,أنت طالع تخفف عن حالك,Jordan
csazmn8mfsM,00:01:13.220,00:01:15.480,طالع مع ناس ينسوك المشاكل إلي عندك,Jordan
csazmn8mfsM,00:01:15.700,00:01:17.140,طبعاً ما بقول إنه هي مشكلة,Jordan
csazmn8mfsM,00:01:17.560,00:01:19.060,هو ابتلاء من رب العالمين,Jordan
csazmn8mfsM,00:01:19.120,00:01:20.240,بس بقول هو هدية,Jordan
csazmn8mfsM,00:01:20.260,00:01:22.580,ربنا بدخلنا الجنة بهدول أبنائنا,Jordan
csazmn8mfsM,00:01:22.740,00:01:25.980,بس بنفس الوقت إحنا بنوصل لمراحل مضغوطين,Jordan
csazmn8mfsM,00:01:26.000,00:01:29.320,لأنه أنا عندي طفل، رح يضلو طفل بنظري,Jordan
csazmn8mfsM,00:01:29.400,00:01:31.460,لأنو هو عمرو ١٣ سنة بس لسه بيتعامل,Jordan
csazmn8mfsM,00:01:31.480,00:01:33.380,كأنه عمره ٤ سنين و٥ سنين,Jordan
csazmn8mfsM,00:01:33.600,00:01:35.900,فدعم الأسرة ودعم الأصدقاء,Jordan
csazmn8mfsM,00:01:35.980,00:01:37.300,بكون أوقات رائع,Jordan
csazmn8mfsM,00:01:37.460,00:01:41.340,هلأ طبعاً في أصدقاء بكونوا ما بعرف شو طريقة الحكي,Jordan
csazmn8mfsM,00:01:41.420,00:01:44.600,بيحكو كلمات إنه مؤذية بضلني أقول,Jordan
csazmn8mfsM,00:01:44.680,00:01:48.260,"""الله يعينك"" و""الله يجبر بخاطرك""",Jordan
csazmn8mfsM,00:01:48.280,00:01:50.560,طيب هو ولد زي باقي أولادي,Jordan
csazmn8mfsM,00:01:50.600,00:01:53.040,أنا ما بطلع عليه إنو هو لو إنه كان طبيعي,Jordan
csazmn8mfsM,00:01:53.140,00:01:54.440,أنا بتقبله زي ما هو,Jordan
csazmn8mfsM,00:01:54.500,00:01:55.860,زي ما ربنا أعطاني اياه,Jordan
csazmn8mfsM,00:01:56.100,00:01:57.400,ومتعايشة مع الموضوع,Jordan
csazmn8mfsM,00:01:57.580,00:01:59.960,فدعم الأسرة والأصدقاء بشكل إيجابي,Jordan
csazmn8mfsM,00:01:59.980,00:02:03.020,بأثر كتير على نفسية العائلة وإنها تستمر,Jordan
csazmn8mfsM,00:02:03.100,00:02:05.240,إنها تستمر لأنه الحياة لسه طويلة قدامنا,Jordan
dNiyEVOo8YY,00:00:05.720,00:00:07.900,اضطراب التكامل الحسي,Jordan
dNiyEVOo8YY,00:00:07.940,00:00:11.400,هو إضطراب سببه وجود خلل,Jordan
dNiyEVOo8YY,00:00:11.460,00:00:14.260,في المعالجة الحسية للمؤشرات الحسية,Jordan
dNiyEVOo8YY,00:00:14.300,00:00:17.800,أو المحفزات الحسية إلي بتيجي لجسم الإنسان,Jordan
dNiyEVOo8YY,00:00:17.920,00:00:19.700,طبعاً نظرية التكامل الحسي,Jordan
dNiyEVOo8YY,00:00:19.720,00:00:21.460,وضعتها الدكتورة جين آيريس,Jordan
dNiyEVOo8YY,00:00:21.520,00:00:23.320,في خمسينيات القرن الماضي,Jordan
dNiyEVOo8YY,00:00:23.740,00:00:26.120,هي أخصائية علاج وظيفي، دكتورة,Jordan
dNiyEVOo8YY,00:00:26.460,00:00:30.020,لاحظت وجود بعض الصفات المشتركة,Jordan
dNiyEVOo8YY,00:00:30.060,00:00:33.180,في بعض الأطفال إلي بواجهوا صعوبات أكاديمية,Jordan
dNiyEVOo8YY,00:00:33.640,00:00:35.220,ومن هون بدأت تعمل دراساتها,Jordan
dNiyEVOo8YY,00:00:35.560,00:00:38.640,وطلعت بنظرية اسمها نظرية التكامل الحسي,Jordan
dNiyEVOo8YY,00:00:38.760,00:00:40.620,طبعاً النظرية تطورت,Jordan
dNiyEVOo8YY,00:00:40.760,00:00:43.180,من خمسينيات القرن الماضي إلى الآن,Jordan
dNiyEVOo8YY,00:00:43.420,00:00:47.200,وحالياً في إشي اسمه العلاج بالتكامل الحسي,Jordan
dNiyEVOo8YY,00:00:47.560,00:00:50.900,الحواس المعروفة هي خمس حواس,Jordan
dNiyEVOo8YY,00:00:51.060,00:00:53.480,إلي هي الشم، التذوق,Jordan
dNiyEVOo8YY,00:00:53.540,00:00:54.840,اللمس، البصر، السمع,Jordan
dNiyEVOo8YY,00:00:54.880,00:00:55.780,هاي المعروفة,Jordan
dNiyEVOo8YY,00:00:55.880,00:00:59.700,لكن جين آيريس قالت إنه في كمان حاستين,Jordan
dNiyEVOo8YY,00:00:59.740,00:01:03.180,إلي هي حاسة الجهاز الدهليزي Vestibular,Jordan
dNiyEVOo8YY,00:01:03.220,00:01:05.420,إلي هي مسؤولة عن توازن الجسم,Jordan
dNiyEVOo8YY,00:01:05.440,00:01:07.900,والحاسة التانية إلي هي Proprioceptive,Jordan
dNiyEVOo8YY,00:01:07.920,00:01:14.360,وإلي هي الحاسة إلي بتيجينا من المفاصل والأوتار,Jordan
dNiyEVOo8YY,00:01:14.500,00:01:15.940,الموجودة على المفاصل,Jordan
dNiyEVOo8YY,00:01:16.060,00:01:19.020,بتعطينا إحساس بوضعية جسمنا,Jordan
dNiyEVOo8YY,00:01:19.060,00:01:22.060,من غير ما نشوف المفصل,Jordan
dNiyEVOo8YY,00:01:22.480,00:01:24.640,وجديد كان في حاسة ثامنة,Jordan
dNiyEVOo8YY,00:01:24.840,00:01:27.280,اكتشفوها بسموها Interoceptive,Jordan
dNiyEVOo8YY,00:01:27.400,00:01:29.660,وهي الحاسة إلي بتيجينا من الأعضاء الداخلية,Jordan
dNiyEVOo8YY,00:01:29.820,00:01:32.500,تم إضافتها حديثاً للحواس,Jordan
dNiyEVOo8YY,00:01:32.600,00:01:34.560,فهيك صفّى عنا في ثمانية حواس,Jordan
dNiyEVOo8YY,00:01:34.780,00:01:38.280,كلها مسؤولة عن التكامل الحسي,Jordan
dNiyEVOo8YY,00:01:38.380,00:01:39.420,وجود خلل بيعني,Jordan
dNiyEVOo8YY,00:01:39.460,00:01:41.340,إنه وجود اضطراب في المعالجة الحسية,Jordan
dNiyEVOo8YY,00:01:41.480,00:01:44.540,في الجهاز العصبي المركزي للطفل,Jordan
egzyUxE7DuA,00:00:00.352,00:00:02.160,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,Jordan
egzyUxE7DuA,00:00:02.880,00:00:05.088,الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ,Jordan
egzyUxE7DuA,00:00:05.520,00:00:08.480,وَالصَّلاَةُ وَالسَّلاَمُ عَلَى سَيِّدِنَا مُحَمَّدٍ,Jordan
egzyUxE7DuA,00:00:08.688,00:00:10.240,الصَّادِقِ الوَعْدِ الأَمِينِ,Jordan
egzyUxE7DuA,00:00:10.448,00:00:13.408,أنا أتمنى من أعماق أعماقي,Jordan
egzyUxE7DuA,00:00:14.240,00:00:16.736,ألا تقوم شراكة إلا على عقد,Jordan
egzyUxE7DuA,00:00:17.408,00:00:18.400,تفصيلي,Jordan
egzyUxE7DuA,00:00:18.528,00:00:19.472,واضح,Jordan
egzyUxE7DuA,00:00:20.096,00:00:22.128,لأنه عندنا قاعدة فقهية,Jordan
egzyUxE7DuA,00:00:22.608,00:00:26.704,"""الجهالة تُفضي إلى المنازعة"" ",Jordan
egzyUxE7DuA,00:00:27.008,00:00:28.848,ما المقصود بالجهالة دكتور؟ يعني,Jordan
egzyUxE7DuA,00:00:29.008,00:00:33.296,لا يوجد دوام موضَّح بالعقد,Jordan
egzyUxE7DuA,00:00:33.392,00:00:34.928,أحدهم لا يداوم إطلاقاً,Jordan
egzyUxE7DuA,00:00:35.760,00:00:40.672,والثاني يأتي دوام كامل والربح مناصفة,Jordan
egzyUxE7DuA,00:00:41.456,00:00:45.472,الشخص الثاني يشعر بأنه مظلوم لأن ذاك الشخص مرتاح، يجلس في المنزل,Jordan
egzyUxE7DuA,00:00:45.840,00:00:50.768,يتنزه، لقاءات، سهرات، يسافر، يستمتع,Jordan
egzyUxE7DuA,00:00:51.120,00:00:52.760,ليس من العدل أن يأخذ النصف,Jordan
egzyUxE7DuA,00:00:53.008,00:00:54.368,نحن يوجد عندنا ربح,Jordan
egzyUxE7DuA,00:00:54.768,00:00:56.672,نصفه للمال,Jordan
egzyUxE7DuA,00:00:57.216,00:00:58.448,ونصفه للجهد,Jordan
egzyUxE7DuA,00:00:59.008,00:01:01.360,فإذا شخص بذل جهد يأخذ النصف,Jordan
egzyUxE7DuA,00:01:01.888,00:01:03.664,وبذل المال يأخذ النصف,Jordan
egzyUxE7DuA,00:01:03.856,00:01:05.660,شخص بذل المال فقط,Jordan
egzyUxE7DuA,00:01:06.304,00:01:08.112,وشخص بذل الجهد مناصفة,Jordan
egzyUxE7DuA,00:01:08.496,00:01:11.136,أما شخص ليس له جهد وأخذ النصف لا يصح,Jordan
egzyUxE7DuA,00:01:12.832,00:01:17.120,لذلك الجهالة تُفضي إلى المنازعة,Jordan
egzyUxE7DuA,00:01:17.600,00:01:20.656,عندما يكتب عقد واضح,Jordan
egzyUxE7DuA,00:01:21.168,00:01:22.368,عند محامي,Jordan
egzyUxE7DuA,00:01:22.688,00:01:24.128,فيه كل الظروف,Jordan
egzyUxE7DuA,00:01:24.432,00:01:25.584,فيه كل الحقوق,Jordan
egzyUxE7DuA,00:01:25.680,00:01:27.088,كل الواجبات,Jordan
egzyUxE7DuA,00:01:27.392,00:01:28.448,كل المآلات,Jordan
egzyUxE7DuA,00:01:28.480,00:01:29.376,لم يعد هناك مشكلة,Jordan
egzyUxE7DuA,00:01:29.610,00:01:33.072,شركة الهدى للخدمات التقنية,Jordan
f3yAzAp33RA,00:00:00.205,00:00:02.635,السلام عليكم مقدمكم الدكتور فارس عرب,Jordan
f3yAzAp33RA,00:00:02.980,00:00:06.960,الضعف الجنسي له أسباب محدده يمكن علاجها بدون ادويه,Jordan
f3yAzAp33RA,00:00:07.420,00:00:13.380,ولكن يجب ان تعلم بان القوة الجنسية هي العصارة المركزة لقوه جسمك ودليل على صحته,Jordan
f3yAzAp33RA,00:00:13.800,00:00:21.100,في هذه الحلقة حتتعلم تمرين خاص لعضله واحده في جسمك تمنع ضعف الانتصاب وتحسن أدائك في غرفة النوم,Jordan
f3yAzAp33RA,00:00:21.980,00:00:30.860,وهذا التمرين البسيط سوف يساعدك أيضا في تجنب القذف المبكر المحرج مما يسمح لك بإرضاء شريكك بشكل أفضل وأطول من أي وقت مضى,Jordan
f3yAzAp33RA,00:00:31.120,00:00:36.380,وأفضل جزء هو أنه يمكنك رؤية النتائج والشعور بها في غضون أيام قليلة,Jordan
f3yAzAp33RA,00:00:37.260,00:00:41.260,الآن قبل أن أبدأ تأكد من الاشتراك في قناتي على YouTube,Jordan
f3yAzAp33RA,00:00:41.440,00:00:48.380,لآن قبل ان تنسى لأنه عندي بعض مقاطع الفيديو المهمة جدًا ستصدر قريبًا حول هذا الموضوع ولا أريدها أن تفوتك,Jordan
f3yAzAp33RA,00:00:50.080,00:00:55.940,لنبدأ بالتمرين. إذا كنت متابع لمقالاتي وتشاهد مقاطع الفيديو السابقة،,Jordan
f3yAzAp33RA,00:00:55.940,00:01:07.320,فقد تعلمت بأن تمارين معينة يمكن أن تزيد أو تقلل من الرغبة الجنسية وقوة وصلابه الانتصاب لديك وحتى حجم القضيب بسبب التغيرات الهرمونية,Jordan
f3yAzAp33RA,00:01:07.900,00:01:15.780,هرمون التستوستيرون هو الهرمون الأساسي الذي يزيد من الرغبة الجنسية، والدافع الجنسي وحجم القضيب,Jordan
f3yAzAp33RA,00:01:15.780,00:01:22.620,لسوء الحظ، يبدأ هذا الهرمون في الانخفاض بعد عمر 25 أي بعد نضوج الجسم.,Jordan
f3yAzAp33RA,00:01:22.620,00:01:28.620,وبعد ذلك، يعتمد افراز هرمون التستوستيرون على مستوى نشاطك البدني,Jordan
f3yAzAp33RA,00:01:28.620,00:01:35.140,فيزداد مع ممارسه الرياضة بانتظام ويقل مع اجهاد العمل والضغط النفسي والخمول,Jordan
f3yAzAp33RA,00:01:35.620,00:01:45.420,وبشكل خاص تمارين الكارديو (او تمارين اجهاد القلب والأوعية الدموية) مثل الجري وصعود الدرج والدراجة الهوائية والسباحة,Jordan
f3yAzAp33RA,00:01:45.560,00:01:50.720,بمعدل ٣٠-٤٥ دقيقه مره او مرتين في الاسبوع,Jordan
